Id,ActivityHour,Calories
4020332650,4/29/2016 2:00:00 AM,83
4020332650,4/29/2016 3:00:00 AM,83
4020332650,4/29/2016 4:00:00 AM,83
4020332650,4/29/2016 5:00:00 AM,83
4020332650,4/29/2016 6:00:00 AM,83
4020332650,4/29/2016 7:00:00 AM,83
4020332650,4/29/2016 8:00:00 AM,83
4020332650,4/29/2016 9:00:00 AM,83
4020332650,4/29/2016 10:00:00 AM,83
4020332650,4/29/2016 11:00:00 AM,83
4020332650,4/29/2016 12:00:00 PM,83
4020332650,4/29/2016 1:00:00 PM,83
4020332650,4/29/2016 2:00:00 PM,83
4020332650,4/29/2016 3:00:00 PM,83
4020332650,4/29/2016 4:00:00 PM,83
4020332650,4/29/2016 5:00:00 PM,83
4020332650,4/29/2016 6:00:00 PM,83
4020332650,4/29/2016 7:00:00 PM,83
4020332650,4/29/2016 8:00:00 PM,83
4020332650,4/29/2016 9:00:00 PM,83
4020332650,4/29/2016 10:00:00 PM,83
4020332650,4/29/2016 11:00:00 PM,83
4020332650,4/30/2016 12:00:00 AM,83
4020332650,4/30/2016 1:00:00 AM,83
4020332650,4/30/2016 2:00:00 AM,83
4020332650,4/30/2016 3:00:00 AM,83
4020332650,4/30/2016 4:00:00 AM,83
4020332650,4/30/2016 5:00:00 AM,83
4020332650,4/30/2016 6:00:00 AM,83
4020332650,4/30/2016 7:00:00 AM,83
4020332650,4/30/2016 8:00:00 AM,83
4020332650,4/30/2016 9:00:00 AM,83
4020332650,4/30/2016 10:00:00 AM,83
4020332650,4/30/2016 11:00:00 AM,83
4020332650,4/30/2016 12:00:00 PM,83
4020332650,4/30/2016 1:00:00 PM,83
4020332650,4/30/2016 2:00:00 PM,83
4020332650,4/30/2016 3:00:00 PM,83
4020332650,4/30/2016 4:00:00 PM,83
4020332650,4/30/2016 5:00:00 PM,83
4020332650,4/30/2016 6:00:00 PM,83
4020332650,4/30/2016 7:00:00 PM,83
4020332650,4/30/2016 8:00:00 PM,83
4020332650,4/30/2016 9:00:00 PM,83
4020332650,4/30/2016 10:00:00 PM,83
4020332650,4/30/2016 11:00:00 PM,83
4020332650,05-01-2016 00:00,83
4020332650,05-01-2016 01:00,83
4020332650,05-01-2016 02:00,83
4020332650,05-01-2016 03:00,83
4020332650,05-01-2016 04:00,83
4020332650,05-01-2016 05:00,83
4020332650,05-01-2016 06:00,83
4020332650,05-01-2016 07:00,83
4020332650,05-01-2016 08:00,83
4020332650,05-01-2016 09:00,83
4020332650,05-01-2016 10:00,83
4020332650,05-01-2016 11:00,83
4020332650,05-01-2016 12:00,83
4020332650,05-01-2016 13:00,83
4020332650,05-01-2016 14:00,83
4020332650,05-01-2016 15:00,83
4020332650,05-01-2016 16:00,83
4020332650,05-01-2016 17:00,83
4020332650,05-01-2016 18:00,83
4020332650,05-01-2016 19:00,83
4020332650,05-01-2016 20:00,83
4020332650,05-01-2016 21:00,83
4020332650,05-01-2016 22:00,83
4020332650,05-01-2016 23:00,83
4020332650,05-02-2016 00:00,83
4020332650,05-02-2016 01:00,83
4020332650,05-02-2016 02:00,83
4020332650,05-02-2016 03:00,83
4020332650,05-02-2016 04:00,83
4020332650,05-02-2016 05:00,83
4020332650,05-02-2016 06:00,83
4020332650,05-02-2016 07:00,83
4020332650,05-02-2016 08:00,83
4020332650,05-02-2016 09:00,83
4020332650,05-02-2016 10:00,83
4020332650,05-02-2016 11:00,83
4020332650,05-02-2016 12:00,83
4020332650,05-02-2016 13:00,83
4020332650,05-02-2016 14:00,83
4020332650,05-02-2016 15:00,83
4020332650,05-02-2016 16:00,83
4020332650,05-02-2016 17:00,83
4020332650,05-02-2016 18:00,83
4020332650,05-02-2016 19:00,83
4020332650,05-02-2016 20:00,184
4020332650,05-02-2016 21:00,148
4020332650,05-02-2016 22:00,123
4020332650,05-02-2016 23:00,103
4020332650,05-03-2016 00:00,83
4020332650,05-03-2016 01:00,83
4020332650,05-03-2016 02:00,83
4020332650,05-03-2016 03:00,83
4020332650,05-03-2016 04:00,90
4020332650,05-03-2016 05:00,85
4020332650,05-03-2016 06:00,85
4020332650,05-03-2016 07:00,84
4020332650,05-03-2016 08:00,111
4020332650,05-03-2016 09:00,107
4020332650,05-03-2016 10:00,101
4020332650,05-03-2016 11:00,134
4020332650,05-03-2016 12:00,103
4020332650,05-03-2016 13:00,99
4020332650,05-03-2016 14:00,108
4020332650,05-03-2016 15:00,168
4020332650,05-03-2016 16:00,201
4020332650,05-03-2016 17:00,164
4020332650,05-03-2016 18:00,184
4020332650,05-03-2016 19:00,96
4020332650,05-03-2016 20:00,159
4020332650,05-03-2016 21:00,174
4020332650,05-03-2016 22:00,147
4020332650,05-03-2016 23:00,94
4020332650,05-04-2016 00:00,84
4020332650,05-04-2016 01:00,132
4020332650,05-04-2016 02:00,83
4020332650,05-04-2016 03:00,83
4020332650,05-04-2016 04:00,83
4020332650,05-04-2016 05:00,85
4020332650,05-04-2016 06:00,83
4020332650,05-04-2016 07:00,84
4020332650,05-04-2016 08:00,123
4020332650,05-04-2016 09:00,115
4020332650,05-04-2016 10:00,149
4020332650,05-04-2016 11:00,120
4020332650,05-04-2016 12:00,184
4020332650,05-04-2016 13:00,188
4020332650,05-04-2016 14:00,205
4020332650,05-04-2016 15:00,162
4020332650,05-04-2016 16:00,274
4020332650,05-04-2016 17:00,194
4020332650,05-04-2016 18:00,211
4020332650,05-04-2016 19:00,184
4020332650,05-04-2016 20:00,314
4020332650,05-04-2016 21:00,236
4020332650,05-04-2016 22:00,234
4020332650,05-04-2016 23:00,262
4020332650,05-05-2016 00:00,109
4020332650,05-05-2016 01:00,99
4020332650,05-05-2016 02:00,83
4020332650,05-05-2016 03:00,83
4020332650,05-05-2016 04:00,99
4020332650,05-05-2016 05:00,83
4020332650,05-05-2016 06:00,83
4020332650,05-05-2016 07:00,83
4020332650,05-05-2016 08:00,83
4020332650,05-05-2016 09:00,83
4020332650,05-05-2016 10:00,83
4020332650,05-05-2016 11:00,83
4020332650,05-05-2016 12:00,83
4020332650,05-05-2016 13:00,83
4020332650,05-05-2016 14:00,117
4020332650,05-05-2016 15:00,108
4020332650,05-05-2016 16:00,346
4020332650,05-05-2016 17:00,183
4020332650,05-05-2016 18:00,316
4020332650,05-05-2016 19:00,190
4020332650,05-05-2016 20:00,214
4020332650,05-05-2016 21:00,246
4020332650,05-05-2016 22:00,315
4020332650,05-05-2016 23:00,175
4020332650,05-06-2016 00:00,100
4020332650,05-06-2016 01:00,83
4020332650,05-06-2016 02:00,83
4020332650,05-06-2016 03:00,84
4020332650,05-06-2016 04:00,83
4020332650,05-06-2016 05:00,83
4020332650,05-06-2016 06:00,83
4020332650,05-06-2016 07:00,119
4020332650,05-06-2016 08:00,158
4020332650,05-06-2016 09:00,196
4020332650,05-06-2016 10:00,217
4020332650,05-06-2016 11:00,166
4020332650,05-06-2016 12:00,143
4020332650,05-06-2016 13:00,112
4020332650,05-06-2016 14:00,131
4020332650,05-06-2016 15:00,136
4020332650,05-06-2016 16:00,147
4020332650,05-06-2016 17:00,83
4020332650,05-06-2016 18:00,83
4020332650,05-06-2016 19:00,83
4020332650,05-06-2016 20:00,83
4020332650,05-06-2016 21:00,83
4020332650,05-06-2016 22:00,83
4020332650,05-06-2016 23:00,83
4020332650,05-07-2016 00:00,83
4020332650,05-07-2016 01:00,83
4020332650,05-07-2016 02:00,83
4020332650,05-07-2016 03:00,83
4020332650,05-07-2016 04:00,83
4020332650,05-07-2016 05:00,83
4020332650,05-07-2016 06:00,83
4020332650,05-07-2016 07:00,83
4020332650,05-07-2016 08:00,118
4020332650,05-07-2016 09:00,207
4020332650,05-07-2016 10:00,127
4020332650,05-07-2016 11:00,154
4020332650,05-07-2016 12:00,128
4020332650,05-07-2016 13:00,131
4020332650,05-07-2016 14:00,116
4020332650,05-07-2016 15:00,187
4020332650,05-07-2016 16:00,103
4020332650,05-07-2016 17:00,161
4020332650,05-07-2016 18:00,98
4020332650,05-07-2016 19:00,189
4020332650,05-07-2016 20:00,128
4020332650,05-07-2016 21:00,118
4020332650,05-07-2016 22:00,134
4020332650,05-07-2016 23:00,83
4020332650,05-08-2016 00:00,98
4020332650,05-08-2016 01:00,83
4020332650,05-08-2016 02:00,107
4020332650,05-08-2016 03:00,83
4020332650,05-08-2016 04:00,83
4020332650,05-08-2016 05:00,83
4020332650,05-08-2016 06:00,83
4020332650,05-08-2016 07:00,104
4020332650,05-08-2016 08:00,134
4020332650,05-08-2016 09:00,147
4020332650,05-08-2016 10:00,169
4020332650,05-08-2016 11:00,179
4020332650,05-08-2016 12:00,138
4020332650,05-08-2016 13:00,120
4020332650,05-08-2016 14:00,150
4020332650,05-08-2016 15:00,163
4020332650,05-08-2016 16:00,179
4020332650,05-08-2016 17:00,186
4020332650,05-08-2016 18:00,199
4020332650,05-08-2016 19:00,158
4020332650,05-08-2016 20:00,135
4020332650,05-08-2016 21:00,120
4020332650,05-08-2016 22:00,94
4020332650,05-08-2016 23:00,88
4020332650,05-09-2016 00:00,83
4020332650,05-09-2016 01:00,83
4020332650,05-09-2016 02:00,83
4020332650,05-09-2016 03:00,83
4020332650,05-09-2016 04:00,83
4020332650,05-09-2016 05:00,83
4020332650,05-09-2016 06:00,83
4020332650,05-09-2016 07:00,83
4020332650,05-09-2016 08:00,83
4020332650,05-09-2016 09:00,83
4020332650,05-09-2016 10:00,83
4020332650,05-09-2016 11:00,83
4020332650,05-09-2016 12:00,83
4020332650,05-09-2016 13:00,83
4020332650,05-09-2016 14:00,172
4020332650,05-09-2016 15:00,155
4020332650,05-09-2016 16:00,181
4020332650,05-09-2016 17:00,228
4020332650,05-09-2016 18:00,183
4020332650,05-09-2016 19:00,177
4020332650,05-09-2016 20:00,174
4020332650,05-09-2016 21:00,132
4020332650,05-09-2016 22:00,112
4020332650,05-09-2016 23:00,115
4020332650,05-10-2016 00:00,83
4020332650,05-10-2016 01:00,83
4020332650,05-10-2016 02:00,106
4020332650,05-10-2016 03:00,83
4020332650,05-10-2016 04:00,83
4020332650,05-10-2016 05:00,87
4020332650,05-10-2016 06:00,85
4020332650,05-10-2016 07:00,108
4020332650,05-10-2016 08:00,116
4020332650,05-10-2016 09:00,100
4020332650,05-10-2016 10:00,136
4020332650,05-10-2016 11:00,158
4020332650,05-10-2016 12:00,204
4020332650,05-10-2016 13:00,119
4020332650,05-10-2016 14:00,117
4020332650,05-10-2016 15:00,203
4020332650,05-10-2016 16:00,220
4020332650,05-10-2016 17:00,162
4020332650,05-10-2016 18:00,83
4020332650,05-10-2016 19:00,129
4020332650,05-10-2016 20:00,109
4020332650,05-10-2016 21:00,83
4020332650,05-10-2016 22:00,112
4020332650,05-10-2016 23:00,147
4020332650,05-11-2016 00:00,83
4020332650,05-11-2016 01:00,83
4020332650,05-11-2016 02:00,83
4020332650,05-11-2016 03:00,83
4020332650,05-11-2016 04:00,83
4020332650,05-11-2016 05:00,83
4020332650,05-11-2016 06:00,83
4020332650,05-11-2016 07:00,83
4020332650,05-11-2016 08:00,83
4020332650,05-11-2016 09:00,83
4020332650,05-11-2016 10:00,83
4020332650,05-11-2016 11:00,97
4020332650,05-11-2016 12:00,138
4020332650,05-11-2016 13:00,181
4020332650,05-11-2016 14:00,205
4020332650,05-11-2016 15:00,250
4020332650,05-11-2016 16:00,220
4020332650,05-11-2016 17:00,147
4020332650,05-11-2016 18:00,83
4020332650,05-11-2016 19:00,83
4020332650,05-11-2016 20:00,83
4020332650,05-11-2016 21:00,83
4020332650,05-11-2016 22:00,83
4020332650,05-11-2016 23:00,83
4020332650,05-12-2016 00:00,83
4020332650,05-12-2016 01:00,83
4020332650,05-12-2016 02:00,83
4020332650,05-12-2016 03:00,83
4020332650,05-12-2016 04:00,83
4020332650,05-12-2016 05:00,83
4020332650,05-12-2016 06:00,83
4020332650,05-12-2016 07:00,83
4020332650,05-12-2016 08:00,83
4020332650,05-12-2016 09:00,83
4020332650,05-12-2016 10:00,83
4020332650,05-12-2016 11:00,123
4057192912,04-12-2016 00:00,76
4057192912,04-12-2016 01:00,74
4057192912,04-12-2016 02:00,74
4057192912,04-12-2016 03:00,93
4057192912,04-12-2016 04:00,74
4057192912,04-12-2016 05:00,74
4057192912,04-12-2016 06:00,78
4057192912,04-12-2016 07:00,115
4057192912,04-12-2016 08:00,140
4057192912,04-12-2016 09:00,108
4057192912,04-12-2016 10:00,74
4057192912,04-12-2016 11:00,103
4057192912,04-12-2016 12:00,86
4057192912,04-12-2016 13:00,113
4057192912,04-12-2016 14:00,98
4057192912,04-12-2016 15:00,94
4057192912,04-12-2016 16:00,132
4057192912,04-12-2016 17:00,88
4057192912,04-12-2016 18:00,134
4057192912,04-12-2016 19:00,127
4057192912,04-12-2016 20:00,90
4057192912,04-12-2016 21:00,76
4057192912,04-12-2016 22:00,78
4057192912,04-12-2016 23:00,74
4057192912,4/13/2016 12:00:00 AM,74
4057192912,4/13/2016 1:00:00 AM,74
4057192912,4/13/2016 2:00:00 AM,74
4057192912,4/13/2016 3:00:00 AM,74
4057192912,4/13/2016 4:00:00 AM,74
4057192912,4/13/2016 5:00:00 AM,74
4057192912,4/13/2016 6:00:00 AM,74
4057192912,4/13/2016 7:00:00 AM,152
4057192912,4/13/2016 8:00:00 AM,119
4057192912,4/13/2016 9:00:00 AM,148
4057192912,4/13/2016 10:00:00 AM,83
4057192912,4/13/2016 11:00:00 AM,124
4057192912,4/13/2016 12:00:00 PM,90
4057192912,4/13/2016 1:00:00 PM,124
4057192912,4/13/2016 2:00:00 PM,97
4057192912,4/13/2016 3:00:00 PM,83
4057192912,4/13/2016 4:00:00 PM,120
4057192912,4/13/2016 5:00:00 PM,92
4057192912,4/13/2016 6:00:00 PM,125
4057192912,4/13/2016 7:00:00 PM,100
4057192912,4/13/2016 8:00:00 PM,92
4057192912,4/13/2016 9:00:00 PM,74
4057192912,4/13/2016 10:00:00 PM,74
4057192912,4/13/2016 11:00:00 PM,74
4057192912,4/14/2016 12:00:00 AM,74
4057192912,4/14/2016 1:00:00 AM,74
4057192912,4/14/2016 2:00:00 AM,74
4057192912,4/14/2016 3:00:00 AM,74
4057192912,4/14/2016 4:00:00 AM,74
4057192912,4/14/2016 5:00:00 AM,74
4057192912,4/14/2016 6:00:00 AM,74
4057192912,4/14/2016 7:00:00 AM,74
4057192912,4/14/2016 8:00:00 AM,74
4057192912,4/14/2016 9:00:00 AM,74
4057192912,4/14/2016 10:00:00 AM,74
4057192912,4/14/2016 11:00:00 AM,74
4057192912,4/14/2016 12:00:00 PM,74
4057192912,4/14/2016 1:00:00 PM,74
4057192912,4/14/2016 2:00:00 PM,74
4057192912,4/14/2016 3:00:00 PM,74
4057192912,4/14/2016 4:00:00 PM,74
4057192912,4/14/2016 5:00:00 PM,74
4057192912,4/14/2016 6:00:00 PM,74
4057192912,4/14/2016 7:00:00 PM,74
4057192912,4/14/2016 8:00:00 PM,74
4057192912,4/14/2016 9:00:00 PM,74
4057192912,4/14/2016 10:00:00 PM,74
4057192912,4/14/2016 11:00:00 PM,74
4057192912,4/15/2016 12:00:00 AM,74
4057192912,4/15/2016 1:00:00 AM,74
4057192912,4/15/2016 2:00:00 AM,74
4057192912,4/15/2016 3:00:00 AM,74
4057192912,4/15/2016 4:00:00 AM,74
4057192912,4/15/2016 5:00:00 AM,74
4057192912,4/15/2016 6:00:00 AM,74
4057192912,4/15/2016 7:00:00 AM,111
4057192912,4/15/2016 8:00:00 AM,161
4057192912,4/15/2016 9:00:00 AM,107
4057192912,4/15/2016 10:00:00 AM,97
4057192912,4/15/2016 11:00:00 AM,133
4057192912,4/15/2016 12:00:00 PM,94
4057192912,4/15/2016 1:00:00 PM,121
4057192912,4/15/2016 2:00:00 PM,88
4057192912,4/15/2016 3:00:00 PM,81
4319703577,04-12-2016 00:00,61
4319703577,04-12-2016 01:00,61
4319703577,04-12-2016 02:00,61
4319703577,04-12-2016 03:00,61
4319703577,04-12-2016 04:00,61
4319703577,04-12-2016 05:00,61
4319703577,04-12-2016 06:00,61
4319703577,04-12-2016 07:00,61
4319703577,04-12-2016 08:00,61
4319703577,04-12-2016 09:00,61
4319703577,04-12-2016 10:00,61
4319703577,04-12-2016 11:00,61
4319703577,04-12-2016 12:00,61
4319703577,04-12-2016 13:00,61
4319703577,04-12-2016 14:00,61
4319703577,04-12-2016 15:00,61
4319703577,04-12-2016 16:00,61
4319703577,04-12-2016 17:00,61
4319703577,04-12-2016 18:00,61
4319703577,04-12-2016 19:00,61
4319703577,04-12-2016 20:00,61
4319703577,04-12-2016 21:00,61
4319703577,04-12-2016 22:00,61
4319703577,04-12-2016 23:00,61
4319703577,4/13/2016 12:00:00 AM,61
4319703577,4/13/2016 1:00:00 AM,61
4319703577,4/13/2016 2:00:00 AM,61
4319703577,4/13/2016 3:00:00 AM,61
4319703577,4/13/2016 4:00:00 AM,61
4319703577,4/13/2016 5:00:00 AM,61
4319703577,4/13/2016 6:00:00 AM,61
4319703577,4/13/2016 7:00:00 AM,61
4319703577,4/13/2016 8:00:00 AM,61
4319703577,4/13/2016 9:00:00 AM,61
4319703577,4/13/2016 10:00:00 AM,61
4319703577,4/13/2016 11:00:00 AM,61
4319703577,4/13/2016 12:00:00 PM,61
4319703577,4/13/2016 1:00:00 PM,61
4319703577,4/13/2016 2:00:00 PM,61
4319703577,4/13/2016 3:00:00 PM,64
4319703577,4/13/2016 4:00:00 PM,131
4319703577,4/13/2016 5:00:00 PM,95
4319703577,4/13/2016 6:00:00 PM,74
4319703577,4/13/2016 7:00:00 PM,178
4319703577,4/13/2016 8:00:00 PM,71
4319703577,4/13/2016 9:00:00 PM,63
4319703577,4/13/2016 10:00:00 PM,104
4319703577,4/13/2016 11:00:00 PM,61
4319703577,4/14/2016 12:00:00 AM,61
4319703577,4/14/2016 1:00:00 AM,61
4319703577,4/14/2016 2:00:00 AM,61
4319703577,4/14/2016 3:00:00 AM,61
4319703577,4/14/2016 4:00:00 AM,63
4319703577,4/14/2016 5:00:00 AM,64
4319703577,4/14/2016 6:00:00 AM,61
4319703577,4/14/2016 7:00:00 AM,61
4319703577,4/14/2016 8:00:00 AM,85
4319703577,4/14/2016 9:00:00 AM,93
4319703577,4/14/2016 10:00:00 AM,175
4319703577,4/14/2016 11:00:00 AM,124
4319703577,4/14/2016 12:00:00 PM,145
4319703577,4/14/2016 1:00:00 PM,95
4319703577,4/14/2016 2:00:00 PM,87
4319703577,4/14/2016 3:00:00 PM,91
4319703577,4/14/2016 4:00:00 PM,114
4319703577,4/14/2016 5:00:00 PM,145
4319703577,4/14/2016 6:00:00 PM,113
4319703577,4/14/2016 7:00:00 PM,128
4319703577,4/14/2016 8:00:00 PM,125
4319703577,4/14/2016 9:00:00 PM,73
4319703577,4/14/2016 10:00:00 PM,133
4319703577,4/14/2016 11:00:00 PM,80
4319703577,4/15/2016 12:00:00 AM,61
4319703577,4/15/2016 1:00:00 AM,61
4319703577,4/15/2016 2:00:00 AM,61
4319703577,4/15/2016 3:00:00 AM,61
4319703577,4/15/2016 4:00:00 AM,63
4319703577,4/15/2016 5:00:00 AM,63
4319703577,4/15/2016 6:00:00 AM,62
4319703577,4/15/2016 7:00:00 AM,66
4319703577,4/15/2016 8:00:00 AM,92
4319703577,4/15/2016 9:00:00 AM,62
4319703577,4/15/2016 10:00:00 AM,188
4319703577,4/15/2016 11:00:00 AM,97
4319703577,4/15/2016 12:00:00 PM,112
4319703577,4/15/2016 1:00:00 PM,71
4319703577,4/15/2016 2:00:00 PM,112
4319703577,4/15/2016 3:00:00 PM,90
4319703577,4/15/2016 4:00:00 PM,82
4319703577,4/15/2016 5:00:00 PM,63
4319703577,4/15/2016 6:00:00 PM,88
4319703577,4/15/2016 7:00:00 PM,111
4319703577,4/15/2016 8:00:00 PM,79
4319703577,4/15/2016 9:00:00 PM,92
4319703577,4/15/2016 10:00:00 PM,77
4319703577,4/15/2016 11:00:00 PM,68
4319703577,4/16/2016 12:00:00 AM,66
4319703577,4/16/2016 1:00:00 AM,61
4319703577,4/16/2016 2:00:00 AM,61
4319703577,4/16/2016 3:00:00 AM,62
4319703577,4/16/2016 4:00:00 AM,61
4319703577,4/16/2016 5:00:00 AM,61
4319703577,4/16/2016 6:00:00 AM,63
4319703577,4/16/2016 7:00:00 AM,61
4319703577,4/16/2016 8:00:00 AM,61
4319703577,4/16/2016 9:00:00 AM,101
4319703577,4/16/2016 10:00:00 AM,129
4319703577,4/16/2016 11:00:00 AM,132
4319703577,4/16/2016 12:00:00 PM,114
4319703577,4/16/2016 1:00:00 PM,109
4319703577,4/16/2016 2:00:00 PM,98
4319703577,4/16/2016 3:00:00 PM,153
4319703577,4/16/2016 4:00:00 PM,63
4319703577,4/16/2016 5:00:00 PM,64
4319703577,4/16/2016 6:00:00 PM,61
4319703577,4/16/2016 7:00:00 PM,61
4319703577,4/16/2016 8:00:00 PM,61
4319703577,4/16/2016 9:00:00 PM,61
4319703577,4/16/2016 10:00:00 PM,61
4319703577,4/16/2016 11:00:00 PM,61
4319703577,4/17/2016 12:00:00 AM,61
4319703577,4/17/2016 1:00:00 AM,61
4319703577,4/17/2016 2:00:00 AM,61
4319703577,4/17/2016 3:00:00 AM,61
4319703577,4/17/2016 4:00:00 AM,61
4319703577,4/17/2016 5:00:00 AM,61
4319703577,4/17/2016 6:00:00 AM,61
4319703577,4/17/2016 7:00:00 AM,61
4319703577,4/17/2016 8:00:00 AM,61
4319703577,4/17/2016 9:00:00 AM,61
4319703577,4/17/2016 10:00:00 AM,61
4319703577,4/17/2016 11:00:00 AM,61
4319703577,4/17/2016 12:00:00 PM,61
4319703577,4/17/2016 1:00:00 PM,61
4319703577,4/17/2016 2:00:00 PM,61
4319703577,4/17/2016 3:00:00 PM,61
4319703577,4/17/2016 4:00:00 PM,61
4319703577,4/17/2016 5:00:00 PM,61
4319703577,4/17/2016 6:00:00 PM,61
4319703577,4/17/2016 7:00:00 PM,61
4319703577,4/17/2016 8:00:00 PM,61
4319703577,4/17/2016 9:00:00 PM,61
4319703577,4/17/2016 10:00:00 PM,64
4319703577,4/17/2016 11:00:00 PM,63
4319703577,4/18/2016 12:00:00 AM,61
4319703577,4/18/2016 1:00:00 AM,61
4319703577,4/18/2016 2:00:00 AM,61
4319703577,4/18/2016 3:00:00 AM,61
4319703577,4/18/2016 4:00:00 AM,61
4319703577,4/18/2016 5:00:00 AM,62
4319703577,4/18/2016 6:00:00 AM,61
4319703577,4/18/2016 7:00:00 AM,61
4319703577,4/18/2016 8:00:00 AM,82
4319703577,4/18/2016 9:00:00 AM,65
4319703577,4/18/2016 10:00:00 AM,184
4319703577,4/18/2016 11:00:00 AM,76
4319703577,4/18/2016 12:00:00 PM,61
4319703577,4/18/2016 1:00:00 PM,61
4319703577,4/18/2016 2:00:00 PM,61
4319703577,4/18/2016 3:00:00 PM,61
4319703577,4/18/2016 4:00:00 PM,61
4319703577,4/18/2016 5:00:00 PM,61
4319703577,4/18/2016 6:00:00 PM,63
4319703577,4/18/2016 7:00:00 PM,61
4319703577,4/18/2016 8:00:00 PM,61
4319703577,4/18/2016 9:00:00 PM,61
4319703577,4/18/2016 10:00:00 PM,67
4319703577,4/18/2016 11:00:00 PM,62
4319703577,4/19/2016 12:00:00 AM,61
4319703577,4/19/2016 1:00:00 AM,64
4319703577,4/19/2016 2:00:00 AM,61
4319703577,4/19/2016 3:00:00 AM,68
4319703577,4/19/2016 4:00:00 AM,61
4319703577,4/19/2016 5:00:00 AM,61
4319703577,4/19/2016 6:00:00 AM,61
4319703577,4/19/2016 7:00:00 AM,100
4319703577,4/19/2016 8:00:00 AM,94
4319703577,4/19/2016 9:00:00 AM,68
4319703577,4/19/2016 10:00:00 AM,189
4319703577,4/19/2016 11:00:00 AM,140
4319703577,4/19/2016 12:00:00 PM,119
4319703577,4/19/2016 1:00:00 PM,76
4319703577,4/19/2016 2:00:00 PM,102
4319703577,4/19/2016 3:00:00 PM,94
4319703577,4/19/2016 4:00:00 PM,119
4319703577,4/19/2016 5:00:00 PM,94
4319703577,4/19/2016 6:00:00 PM,98
4319703577,4/19/2016 7:00:00 PM,156
4319703577,4/19/2016 8:00:00 PM,94
4319703577,4/19/2016 9:00:00 PM,72
4319703577,4/19/2016 10:00:00 PM,90
4319703577,4/19/2016 11:00:00 PM,61
4319703577,4/20/2016 12:00:00 AM,61
4319703577,4/20/2016 1:00:00 AM,61
4319703577,4/20/2016 2:00:00 AM,63
4319703577,4/20/2016 3:00:00 AM,61
4319703577,4/20/2016 4:00:00 AM,61
4319703577,4/20/2016 5:00:00 AM,61
4319703577,4/20/2016 6:00:00 AM,62
4319703577,4/20/2016 7:00:00 AM,106
4319703577,4/20/2016 8:00:00 AM,69
4319703577,4/20/2016 9:00:00 AM,107
4319703577,4/20/2016 10:00:00 AM,135
4319703577,4/20/2016 11:00:00 AM,125
4319703577,4/20/2016 12:00:00 PM,166
4319703577,4/20/2016 1:00:00 PM,90
4319703577,4/20/2016 2:00:00 PM,87
4319703577,4/20/2016 3:00:00 PM,137
4319703577,4/20/2016 4:00:00 PM,117
4319703577,4/20/2016 5:00:00 PM,110
4319703577,4/20/2016 6:00:00 PM,108
4319703577,4/20/2016 7:00:00 PM,134
4319703577,4/20/2016 8:00:00 PM,75
4319703577,4/20/2016 9:00:00 PM,80
4319703577,4/20/2016 10:00:00 PM,78
4319703577,4/20/2016 11:00:00 PM,61
4319703577,4/21/2016 12:00:00 AM,61
4319703577,4/21/2016 1:00:00 AM,61
4319703577,4/21/2016 2:00:00 AM,61
4319703577,4/21/2016 3:00:00 AM,61
4319703577,4/21/2016 4:00:00 AM,61
4319703577,4/21/2016 5:00:00 AM,61
4319703577,4/21/2016 6:00:00 AM,61
4319703577,4/21/2016 7:00:00 AM,61
4319703577,4/21/2016 8:00:00 AM,61
4319703577,4/21/2016 9:00:00 AM,61
4319703577,4/21/2016 10:00:00 AM,61
4319703577,4/21/2016 11:00:00 AM,61
4319703577,4/21/2016 12:00:00 PM,61
4319703577,4/21/2016 1:00:00 PM,61
4319703577,4/21/2016 2:00:00 PM,71
4319703577,4/21/2016 3:00:00 PM,68
4319703577,4/21/2016 4:00:00 PM,66
4319703577,4/21/2016 5:00:00 PM,63
4319703577,4/21/2016 6:00:00 PM,70
4319703577,4/21/2016 7:00:00 PM,77
4319703577,4/21/2016 8:00:00 PM,62
4319703577,4/21/2016 9:00:00 PM,63
4319703577,4/21/2016 10:00:00 PM,74
4319703577,4/21/2016 11:00:00 PM,62
4319703577,4/22/2016 12:00:00 AM,62
4319703577,4/22/2016 1:00:00 AM,61
4319703577,4/22/2016 2:00:00 AM,61
4319703577,4/22/2016 3:00:00 AM,61
4319703577,4/22/2016 4:00:00 AM,61
4319703577,4/22/2016 5:00:00 AM,62
4319703577,4/22/2016 6:00:00 AM,61
4319703577,4/22/2016 7:00:00 AM,63
4319703577,4/22/2016 8:00:00 AM,163
4319703577,4/22/2016 9:00:00 AM,72
4319703577,4/22/2016 10:00:00 AM,63
4319703577,4/22/2016 11:00:00 AM,96
4319703577,4/22/2016 12:00:00 PM,91
4319703577,4/22/2016 1:00:00 PM,73
4319703577,4/22/2016 2:00:00 PM,76
4319703577,4/22/2016 3:00:00 PM,73
4319703577,4/22/2016 4:00:00 PM,119
4319703577,4/22/2016 5:00:00 PM,84
4319703577,4/22/2016 6:00:00 PM,87
4319703577,4/22/2016 7:00:00 PM,76
4319703577,4/22/2016 8:00:00 PM,79
4319703577,4/22/2016 9:00:00 PM,80
4319703577,4/22/2016 10:00:00 PM,101
4319703577,4/22/2016 11:00:00 PM,61
4319703577,4/23/2016 12:00:00 AM,62
4319703577,4/23/2016 1:00:00 AM,61
4319703577,4/23/2016 2:00:00 AM,61
4319703577,4/23/2016 3:00:00 AM,61
